measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1991,20.33261432284646,21.401328928587326,19.36970902989156
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1992,1125868.8026780493,1176894.4835739806,1073356.8695075721
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1992,0.023953399161324558,0.024876379665113663,0.02304598046562107
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1992,20.480739914107353,21.408950818329924,19.52549251486034
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1994,1176177.8682634083,1223155.706908621,1127214.6549790378
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1994,0.024043944321465956,0.024948629906483347,0.023066848265368364
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1994,20.815615929121527,21.647014540509094,19.949080798777732
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1995,1204270.7804644073,1253346.634964905,1153119.0942196643
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1995,0.024605806815795085,0.025438977490765933,0.023645758537656845
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1995,21.038747337222492,21.89610809025519,20.145121567807877
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1997,1232565.8336359782,1278600.0009792221,1183346.1501793384
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1997,0.02512188105112779,0.025967802552778065,0.024165923831422752
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1997,20.986715589549792,21.770532527412215,20.14865934141819
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1998,1256841.4343334131,1303800.0996246478,1202672.2297235639
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1998,0.025413507818621846,0.026348350278369827,0.024358612959515136
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1998,21.130906744434718,21.92040902372459,20.220175780478215
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1999,1285983.935651564,1335440.7448741624,1233952.8830005645
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1999,0.025765738713842704,0.026659324788325438,0.024656350549738137
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1999,21.351630678248824,22.172778980160178,20.48774133312901
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2000,1324396.5467206822,1373047.451992723,1269363.0587945648
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2000,0.026336110836925494,0.027270906032148146,0.025325296842460977
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2000,21.715768896523777,22.51348451886535,20.81339980749803
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2001,1350809.4642949707,1399619.911139745,1288821.4614742326
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2001,0.02667082367639735,0.02768344987758862,0.02557631237057743
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2001,21.87119637247888,22.66149500169949,20.86753758990016
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2003,1413360.4792632589,1466552.2131538468,1348400.2527895737
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2003,0.027351556762543423,0.028260687413768793,0.026269732078969293
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2003,22.306405963083392,23.1459061666424,21.281169157303182
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2004,1448942.546110874,1504709.172658104,1382295.8484665398
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2004,0.027814220349177608,0.028825824510743323,0.026637090280082112
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2004,22.574923780193476,23.443783175040664,21.53654988223541
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2006,1484932.573471669,1540047.9433420766,1420084.8896780673
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2006,0.02874313971954182,0.02969051234376754,0.027555574937613816
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2006,22.53749805562272,23.374009129243504,21.553275220512425
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2005,1475934.378272152,1529072.1127302041,1408352.395409123
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2005,0.028297593240234568,0.02923499158025258,0.02713007084759936
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2005,22.698483840317447,23.515692264122293,21.659136448932124
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2007,1512687.2860072502,1575442.9784381688,1443000.3338404237
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2007,0.029209843535832614,0.03027444296913557,0.027993149380333707
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2007,22.653887309152363,23.593711684942768,21.6102609258881
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2008,1553123.4375520952,1614685.339283444,1478812.612812772
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2008,0.029594855078444244,0.030697389981896125,0.02820524297053513
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2008,22.94621100125418,23.855741018386954,21.848325396724775
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2009,1593997.538908575,1654351.1099162495,1517518.0492087898
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2009,0.030396750696215415,0.03147911558080886,0.02898526746388278
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2009,23.232519063905183,24.112172548169994,22.117830264784025
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2010,1626297.502292407,1689964.741532239,1541870.0147808427
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2010,0.03064513617166491,0.0317573754004372,0.02913611607340784
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2010,23.397419008108848,24.313394757616003,22.182767138862644
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2011,1664395.1569992218,1743526.448610442,1578077.4526674526
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2011,0.031282354503728106,0.03264484011823364,0.029715830430472864
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2011,23.64921792346456,24.773586227475363,22.42273862748082
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2012,1697623.2109774812,1784342.9380329053,1597868.2105056373
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2012,0.0318565547363966,0.03322585554159071,0.03022448460282177
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2012,23.82183849214254,25.03873003712059,22.422029927640413
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2013,1725138.367992757,1815191.489501183,1615732.8376155265
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2013,0.032090668634689665,0.033592632274131035,0.030128538713648127
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2013,23.906404554664995,25.15433132629882,22.390298416025843
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2015,1783755.6129060972,1886263.1463472655,1670148.1680127173
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2015,0.032583228040872186,0.0340549117864975,0.030581827041434355
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,24.116501792191404,25.50241087977067,22.5805211182953
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2014,1754615.846893546,1856503.3533956774,1643063.135124483
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2014,0.03230872947264726,0.033913891396341524,0.03045234253845056
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2014,24.015686394653002,25.410235753146715,22.488847943340684
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,1828325.9531628343,1949627.2694270934,1685876.09722896
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.033040231232943716,0.03505691391485673,0.030729776231443844
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,24.421272906931783,26.04151602787804,22.51854500368445
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2018,1891612.322194345,2044187.3257519833,1737999.6086709106
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2018,0.03354168089349694,0.03576882105509387,0.03120492540818226
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,24.688144537114542,26.679458347236114,22.68328718357099
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2017,1855173.9917192273,1992827.8274362923,1709178.9476015624
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2017,0.03323470603306278,0.03515174074264022,0.03093585793274753
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2017,24.48895240467615,26.30603169009262,22.561766220159434
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,1933824.6733933326,2092006.084273468,1774774.862273814
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.03393907072145767,0.036351986716533925,0.03120243501257189
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,24.967626369451317,27.009907875001545,22.914132941220448
